X,Y,id
-0.152265478,51.49950401,94518
-0.151892563,51.49915345,94519
-0.151471809,51.49956576,94520
-0.151625705,51.50189299,94521
-0.151383026,51.50137807,94522
-0.151214651,51.50199421,94523
-0.157969913,51.49900081,94524
-0.157954505,51.49846295,94525
-0.157949785,51.49820851,94526
-0.157855195,51.49897157,94527
-0.157755252,51.49849567,94528
-0.157497916,51.49852996,94529
-0.157246717,51.49740106,94530
-0.157600494,51.49877987,94531
-0.157628676,51.49882668,94532
-0.157079262,51.49913309,94533
-0.157237251,51.49856392,94534
-0.156443682,51.49802588,94535
-0.157262013,51.49858253,94536
-0.156888334,51.4987134,94537
-0.157078545,51.49753107,94538
-0.156522679,51.49746646,94539
-0.156034291,51.49751856,94540
-0.156247205,51.4987931,94541
-0.1555626,51.49897267,94542
-0.156043165,51.4975753,94543
-0.155977971,51.49770265,94544
-0.155827356,51.49815352,94545
-0.155674644,51.49751669,94546
-0.155915223,51.49696399,94547
-0.155487415,51.49828365,94548
-0.155919252,51.4986121,94549
-0.155381538,51.49720016,94550
-0.155863361,51.49681303,94551
-0.15573125,51.49666103,94552
-0.155526865,51.49752643,94553
-0.155268003,51.49902291,94554
-0.155344577,51.49646516,94555
-0.155332605,51.4965508,94556
-0.155147823,51.49927895,94557
-0.155050669,51.49630273,94558
-0.157896389,51.50138013,94559
-0.157969942,51.50103865,94560
-0.157909377,51.50192074,94561
-0.158013458,51.49944627,94562
-0.157676485,51.50047872,94563
-0.15761571,51.50092624,94564
-0.157463578,51.49977454,94565
-0.15707829,51.50173693,94566
-0.157103472,51.49991672,94567
-0.156940121,51.49995534,94568
-0.15679294,51.50164063,94569
-0.156881235,51.50116189,94570
-0.157038161,51.49986156,94571
-0.156853045,51.49993109,94572
-0.156543723,51.49956763,94573
-0.156497551,51.50193437,94574
-0.156324112,51.50182446,94575
-0.15641958,51.50176217,94576
-0.156399703,51.50170494,94577
-0.15537591,51.50173851,94578
-0.156400583,51.49952639,94579
-0.156084424,51.50097242,94580
-0.156120636,51.4996651,94581
-0.156204191,51.49924775,94582
-0.156135816,51.50013872,94583
-0.155595424,51.50038087,94584
-0.156004765,51.49990336,94585
-0.155838419,51.49971993,94586
-0.154519058,51.5005881,94587
-0.154802876,51.50087084,94588
-0.155196312,51.50187391,94589
-0.152481752,51.50198702,94590
-0.154016819,51.50203867,94591
-0.151587104,51.50196461,94592
-0.155510923,51.50232023,94593
-0.156620473,51.50233697,94594
-0.151897635,51.50209608,94595
-0.15826893,51.50223886,94596
-0.152230967,51.50254833,94597
-0.156983037,51.50231229,94598
-0.15660868,51.50235781,94599
-0.155881206,51.50238626,94600
-0.156217199,51.50239778,94601
-0.155698104,51.5024872,94602
-0.155804773,51.50254922,94603
-0.153701445,51.50271155,94604
-0.156704101,51.5029354,94605
-0.152140618,51.50295065,94606
-0.1522843,51.50297968,94607
-0.151946401,51.50311309,94608
-0.152526805,51.50360097,94609
-0.15407959,51.5031748,94610
-0.152356273,51.50375008,94611
-0.151636421,51.50316556,94612
-0.152806897,51.50359638,94613
-0.152691356,51.50381009,94614
-0.151256906,51.50393025,94615
-0.152625964,51.5038869,94616
-0.152512041,51.50397551,94617
-0.152325089,51.50410582,94618
-0.151702212,51.50408752,94619
-0.151352867,51.50411127,94620
-0.157921902,51.51348848,94621
-0.157517117,51.5143576,94622
-0.158074432,51.51553604,94623
-0.157575048,51.51489202,94624
-0.158003704,51.51274528,94625
-0.157439471,51.51502919,94626
-0.156839959,51.51362809,94627
-0.157431177,51.51283829,94628
-0.157514082,51.51286324,94629
-0.156822351,51.51500868,94630
-0.157203063,51.51237644,94631
-0.157357823,51.51285723,94632
-0.157235104,51.51287936,94633
-0.156538775,51.51501532,94634
-0.154755841,51.51535558,94635
-0.156271513,51.51435578,94636
-0.155608025,51.51467215,94637
-0.156168712,51.51424808,94638
-0.156188227,51.51416688,94639
-0.153848114,51.51389929,94640
-0.155768546,51.51328012,94641
-0.155509359,51.51269539,94642
-0.15554866,51.51317169,94643
-0.155177277,51.5126755,94644
-0.154495134,51.514883,94645
-0.155103301,51.51439642,94646
-0.155143401,51.51312129,94647
-0.154889709,51.51330387,94648
-0.154846602,51.51273835,94649
-0.154324394,51.5151083,94650
-0.154306907,51.51501002,94651
-0.161178378,51.51530963,94652
-0.160921962,51.51313909,94653
-0.161080174,51.51481259,94654
-0.161115147,51.51386169,94655
-0.159871034,51.51413768,94656
-0.16088418,51.51432878,94657
-0.160615485,51.51325401,94658
-0.160114528,51.51333451,94659
-0.160086835,51.51323079,94660
-0.159897186,51.51530592,94661
-0.159667929,51.51327466,94662
-0.159682832,51.51527727,94663
-0.159748075,51.51502334,94664
-0.159799315,51.51273841,94665
-0.15941197,51.51503158,94666
-0.159539343,51.51456291,94667
-0.159560734,51.51485026,94668
-0.159030441,51.51335009,94669
-0.15948137,51.51445772,94670
-0.159508528,51.51253343,94671
-0.1590191,51.51463383,94672
-0.158535234,51.51429207,94673
-0.159079766,51.51360517,94674
-0.158939696,51.51334635,94675
-0.158245919,51.51288297,94676
-0.15870542,51.51337568,94677
-0.158377163,51.51542865,94678
-0.158316329,51.51325616,94679
-0.15818503,51.51437699,94680
-0.158191841,51.51477478,94681
-0.158132093,51.51293511,94682
-0.161461059,51.51226471,94683
-0.161178413,51.51247315,94684
-0.161013124,51.51245871,94685
-0.160301794,51.51243141,94686
-0.15838612,51.51203198,94687
-0.157964115,51.51262471,94688
-0.157738329,51.51214469,94689
-0.157295719,51.51228344,94690
-0.157330923,51.51129882,94691
-0.1572458,51.51152021,94692
-0.156196784,51.51247234,94693
-0.157038282,51.51200235,94694
-0.157112905,51.51100381,94695
-0.157023591,51.51069526,94696
-0.155411744,51.51133604,94697
-0.156567788,51.51165884,94698
-0.15552792,51.51072056,94699
-0.156533857,51.51008081,94700
-0.155054107,51.50894664,94701
-0.155659432,51.51011779,94702
-0.155257976,51.51217973,94703
-0.153214883,51.5123698,94704
-0.155004029,51.5116247,94705
-0.154904662,51.5114253,94706
-0.154830617,51.51145003,94707
-0.154299624,51.50907174,94708
-0.15457513,51.51067428,94709
-0.15399941,51.51100911,94710
-0.154277018,51.51003729,94711
-0.154059374,51.51159159,94712
-0.153961289,51.51162364,94713
-0.159691955,51.49669969,94714
-0.163007358,51.49669428,94715
-0.16155202,51.49659408,94716
-0.161614228,51.49673169,94717
-0.161315617,51.49675989,94718
-0.161726475,51.49688423,94719
-0.159716908,51.49679702,94720
-0.159657365,51.49677466,94721
-0.160536271,51.49689391,94722
-0.158915373,51.49686153,94723
-0.161544439,51.49691256,94724
-0.160731753,51.4970037,94725
-0.160804852,51.49720526,94726
-0.160559782,51.49701018,94727
-0.159324534,51.49715301,94728
-0.159925556,51.49757969,94729
-0.159006741,51.49721199,94730
-0.158446978,51.49725666,94731
-0.162842469,51.49735949,94732
-0.161434641,51.49768356,94733
-0.160720575,51.497346,94734
-0.162577446,51.49783304,94735
-0.16049038,51.49753198,94736
-0.159915742,51.49757708,94737
-0.160135987,51.49839563,94738
-0.159275886,51.49764832,94739
-0.159257175,51.49797831,94740
-0.162497888,51.49798897,94741
-0.161145305,51.49829436,94742
-0.161888461,51.4982964,94743
-0.158558713,51.49839608,94744
-0.160304713,51.49878446,94745
-0.159432437,51.49863122,94746
-0.162177603,51.49851759,94747
-0.159535119,51.49900935,94748
-0.159097622,51.49884066,94749
-0.16029436,51.49892425,94750
-0.158915121,51.49907382,94751
-0.161433818,51.49924033,94752
-0.160139167,51.49915598,94753
-0.160343927,51.49913038,94754
-0.159855579,51.50017778,94755
-0.161664065,51.49952011,94756
-0.160448352,51.49947346,94757
-0.160513666,51.49968883,94758
-0.158601536,51.49956116,94759
-0.158254942,51.50033068,94760
-0.158435934,51.5010716,94761
-0.161517593,51.49972989,94762
-0.161169635,51.49969329,94763
-0.161333984,51.50008787,94764
-0.163347142,51.49982105,94765
-0.16223771,51.50065308,94766
-0.160665079,51.50018735,94767
-0.159726068,51.50020278,94768
-0.159880572,51.50027266,94769
-0.159504503,51.50064799,94770
-0.15939101,51.50024421,94771
-0.158979686,51.50098199,94772
-0.160709149,51.50037101,94773
-0.1599369,51.50042881,94774
-0.160086724,51.50096855,94775
-0.162108492,51.50076089,94776
-0.162166578,51.50095044,94777
-0.160630567,51.50087066,94778
-0.162019549,51.5008172,94779
-0.163008911,51.50106388,94780
-0.162300971,51.50107481,94781
-0.161673292,51.50112977,94782
-0.162157117,51.50104825,94783
-0.161675572,51.5011109,94784
-0.161762781,51.5010583,94785
-0.161335214,51.50136485,94786
-0.16041764,51.50181134,94787
-0.160402408,51.50180991,94788
-0.158743649,51.50128892,94789
-0.158528557,51.50131645,94790
-0.159091704,51.50133263,94791
-0.158499035,51.50135289,94792
-0.161234785,51.50141867,94793
-0.160761936,51.50170641,94794
-0.159181847,51.50153527,94795
-0.15840022,51.50141548,94796
-0.158485328,51.50166756,94797
-0.162409714,51.50167289,94798
-0.162298324,51.50244112,94799
-0.161539397,51.50170199,94800
-0.162814728,51.50184511,94801
-0.160472574,51.50181796,94802
-0.159959303,51.5019232,94803
-0.159566946,51.50200409,94804
-0.159832988,51.50194335,94805
-0.159146163,51.50209005,94806
-0.158468263,51.50222958,94807
-0.158453883,51.50222431,94808
-0.158516228,51.5022199,94809
-0.158572323,51.5024389,94810
-0.158428062,51.50223644,94811
-0.15847184,51.50247973,94812
-0.159585228,51.5026713,94813
-0.158676192,51.5027101,94814
-0.159014157,51.50270947,94815
-0.158490505,51.5027538,94816
-0.164093354,51.51411584,94817
-0.164239296,51.51479215,94818
-0.163998543,51.51489102,94819
-0.163675556,51.51353457,94820
-0.163589297,51.51547957,94821
-0.16364539,51.51451488,94822
-0.163713328,51.51487764,94823
-0.163277417,51.51392769,94824
-0.163216471,51.51382598,94825
-0.163161328,51.51395245,94826
-0.162916386,51.51504434,94827
-0.163102971,51.51365841,94828
-0.162776085,51.51310801,94829
-0.162774753,51.51348741,94830
-0.162910231,51.51416096,94831
-0.162574785,51.51479145,94832
-0.162674209,51.51506448,94833
-0.161728762,51.51419626,94834
-0.162240447,51.51304235,94835
-0.162161911,51.51454038,94836
-0.162039153,51.51517153,94837
-0.16178689,51.51484025,94838
-0.161849169,51.51304321,94839
-0.161273063,51.51311174,94840
-0.161211646,51.51427592,94841
-0.161272137,51.51397082,94842
-0.161380426,51.51528156,94843
-0.161339348,51.51517674,94844
-0.16145637,51.51293356,94845
-0.16118543,51.51258936,94846
-0.161106836,51.51457309,94847
-0.162177074,51.50575168,94848
-0.152132041,51.50419575,94849
-0.151993153,51.50600054,94850
-0.15166264,51.50601169,94851
-0.151848117,51.5061426,94852
-0.15124985,51.50616658,94853
-0.152085607,51.50633629,94854
-0.15213162,51.50631677,94855
-0.15224887,51.50641478,94856
-0.152324636,51.50648754,94857
-0.152183638,51.50666274,94858
-0.152789806,51.50690323,94859
-0.151970307,51.50665246,94860
-0.151300485,51.50666815,94861
-0.152015658,51.50676173,94862
-0.151757184,51.50707564,94863
-0.151892433,51.50712902,94864
-0.151641004,51.50743029,94865
-0.151425735,51.50774846,94866
-0.151191228,51.50823327,94867
-0.15334913,51.50804223,94868
-0.154261391,51.50815168,94869
-0.153091844,51.50809189,94870
-0.153435344,51.50829181,94871
-0.152767927,51.50847878,94872
-0.152592024,51.50817842,94873
-0.154394245,51.50831095,94874
-0.152017354,51.50829458,94875
-0.152069074,51.50828524,94876
-0.151359402,51.50856559,94877
-0.153583344,51.50860854,94878
-0.142337558,51.52072054,94879
-0.138664286,51.52041756,94880
-0.141505075,51.52051956,94881
-0.140588665,51.52049591,94882
-0.140904885,51.52096992,94883
-0.139752177,51.52067091,94884
-0.139187295,51.5208145,94885
-0.142695131,51.52087335,94886
-0.138758804,51.52099365,94887
-0.139317763,51.52095654,94888
-0.142539562,51.52118457,94889
-0.141726406,51.52102985,94890
-0.141025795,51.52116496,94891
-0.141757135,51.52115098,94892
-0.140801569,51.52121082,94893
-0.140457464,51.52127587,94894
-0.139921833,51.5214632,94895
-0.140728612,51.52129215,94896
-0.13818528,51.52126413,94897
-0.138435508,51.52132792,94898
-0.138279542,51.52188784,94899
-0.139945535,51.52151669,94900
-0.139923208,51.52161701,94901
-0.140800248,51.52217189,94902
-0.139423419,51.52184464,94903
-0.139575243,51.52188671,94904
-0.139091625,51.52199888,94905
-0.142496804,51.5221678,94906
-0.139216286,51.52233713,94907
-0.139897416,51.52215387,94908
-0.140664875,51.52222205,94909
-0.140791899,51.52217638,94910
-0.141499898,51.52235529,94911
-0.142848225,51.51728469,94912
-0.139983833,51.51710917,94913
-0.141144518,51.51718829,94914
-0.141556309,51.51741942,94915
-0.142902385,51.51738031,94916
-0.142908152,51.51742257,94917
-0.142548307,51.5174375,94918
-0.140197698,51.51758165,94919
-0.141482894,51.51762954,94920
-0.141750929,51.51792091,94921
-0.143012391,51.51789071,94922
-0.138398861,51.51794406,94923
-0.13888612,51.51784649,94924
-0.140384773,51.5178041,94925
-0.140497726,51.51781029,94926
-0.140249572,51.5178393,94927
-0.142843678,51.51788005,94928
-0.142980651,51.51791791,94929
-0.140205035,51.51786857,94930
-0.140412189,51.51811622,94931
-0.139569138,51.51798236,94932
-0.141874122,51.51817885,94933
-0.141727979,51.51795745,94934
-0.142591181,51.51812958,94935
-0.139282261,51.5180695,94936
-0.138715781,51.51823127,94937
-0.140522013,51.51838388,94938
-0.142717703,51.51840947,94939
-0.141630637,51.51834266,94940
-0.142088101,51.51864602,94941
-0.140529121,51.51854926,94942
-0.142375816,51.52249019,94943
-0.139173473,51.52276143,94944
-0.138473646,51.52226603,94945
-0.141215921,51.52246126,94946
-0.141176766,51.52248466,94947
-0.138037161,51.52243506,94948
-0.138246215,51.52247081,94949
-0.138023217,51.52245012,94950
-0.141159492,51.52249061,94951
-0.141832286,51.52299673,94952
-0.140980568,51.52257957,94953
-0.138211631,51.52319357,94954
-0.14310442,51.52286652,94955
-0.139203159,51.52286766,94956
-0.142550163,51.52296216,94957
-0.141977603,51.52313397,94958
-0.141939358,51.52359771,94959
-0.139927114,51.52344389,94960
-0.141092075,51.52328259,94961
-0.142020334,51.52317057,94962
-0.138525003,51.52316898,94963
-0.138792518,51.52323174,94964
-0.138380128,51.52335595,94965
-0.137449579,51.52362772,94966
-0.139940782,51.52347283,94967
-0.142148212,51.52356764,94968
-0.142699939,51.52375761,94969
-0.140888493,51.52357465,94970
-0.1415474,51.52372202,94971
-0.138840974,51.52378415,94972
-0.138341954,51.52368658,94973
-0.141138046,51.52379568,94974
-0.141758697,51.52394507,94975
-0.143037098,51.51566482,94976
-0.141548616,51.51534601,94977
-0.142065077,51.51542172,94978
-0.140928409,51.51542599,94979
-0.14052393,51.5154685,94980
-0.140804396,51.51568983,94981
-0.138515335,51.51567023,94982
-0.142310784,51.51588774,94983
-0.138414532,51.51577607,94984
-0.140876568,51.51588277,94985
-0.140090343,51.51591807,94986
-0.142232595,51.51591245,94987
-0.142264838,51.51599856,94988
-0.141709794,51.51600885,94989
-0.139815467,51.51597106,94990
-0.140245115,51.51618261,94991
-0.142289105,51.51606353,94992
-0.139584084,51.5161722,94993
-0.140614643,51.51618079,94994
-0.141074553,51.51630462,94995
-0.142733663,51.51639787,94996
-0.140108724,51.51632127,94997
-0.139679748,51.51638067,94998
-0.139044501,51.51646757,94999
-0.142558381,51.51661675,95000
-0.141301756,51.51664533,95001
-0.13984631,51.51681663,95002
-0.140106797,51.51686098,95003
-0.141363209,51.51696625,95004
-0.142280893,51.517001,95005
-0.138468805,51.51717856,95006
-0.138992802,51.51892215,95007
-0.139626136,51.51892647,95008
-0.140638696,51.51858628,95009
-0.139846139,51.51889337,95010
-0.142313902,51.51888518,95011
-0.142932677,51.5189198,95012
-0.142225279,51.51895888,95013
-0.141616662,51.51901063,95014
-0.139404203,51.51914949,95015
-0.141639592,51.51922011,95016
-0.141100528,51.51910212,95017
-0.143134151,51.51933901,95018
-0.142958127,51.51908218,95019
-0.14261965,51.51982438,95020
-0.140216137,51.51928075,95021
-0.141064809,51.51956752,95022
-0.139323636,51.51918601,95023
-0.139665975,51.5193504,95024
-0.13906806,51.51933989,95025
-0.138097597,51.51991967,95026
-0.139972432,51.51939618,95027
-0.140653853,51.52034847,95028
-0.139587734,51.51958669,95029
-0.138934884,51.51994588,95030
-0.138441373,51.52020801,95031
-0.139827889,51.51994599,95032
-0.137798335,51.51962781,95033
-0.138263959,51.52007726,95034
-0.138354547,51.52014282,95035
-0.143179125,51.5200497,95036
-0.142380798,51.52018433,95037
-0.142871058,51.52038472,95038
-0.141574987,51.52033145,95039
-0.141378621,51.52034789,95040
-0.137265152,51.52372661,95041
-0.138955056,51.52386628,95042
-0.140630933,51.52390978,95043
-0.142651153,51.52398737,95044
-0.143251196,51.52396257,95045
-0.140377972,51.52395747,95046
-0.140733797,51.52425309,95047
-0.139653365,51.52411578,95048
-0.141870421,51.52411489,95049
-0.141124975,51.52421109,95050
-0.141503166,51.52419288,95051
-0.138262223,51.52442254,95052
-0.140562238,51.52432496,95053
-0.135675395,51.52568865,95054
-0.140676735,51.52447715,95055
-0.137740889,51.52441239,95056
-0.136902393,51.52469848,95057
-0.14291335,51.52459707,95058
-0.1380703,51.52482719,95059
-0.143197147,51.52482119,95060
-0.138116969,51.52494368,95061
-0.138174299,51.52497091,95062
-0.138022738,51.52499895,95063
-0.138018975,51.52502728,95064
-0.138288062,51.52511561,95065
-0.13804325,51.52508811,95066
-0.138080226,51.5251369,95067
-0.140191416,51.52525954,95068
-0.138335275,51.5251781,95069
-0.138233492,51.52520675,95070
-0.13715041,51.52547045,95071
-0.138569672,51.52575602,95072
-0.140644714,51.52581852,95073
-0.142169282,51.52603242,95074
-0.142574469,51.52566696,95075
-0.140985904,51.52601923,95076
-0.142926791,51.52588706,95077
-0.137550811,51.52626304,95078
-0.140940816,51.52605945,95079
-0.140798787,51.52608138,95080
-0.136887792,51.52640888,95081
-0.139529954,51.52630773,95082
-0.142109174,51.52616979,95083
-0.142281588,51.52620687,95084
-0.138124608,51.52656286,95085
-0.137140077,51.5266645,95086
-0.138638727,51.52718869,95087
-0.138576419,51.52649823,95088
-0.138081471,51.52660922,95089
-0.137810897,51.52671233,95090
-0.138227001,51.52720677,95091
-0.140742908,51.52668437,95092
-0.140880711,51.52705661,95093
-0.142614989,51.52682253,95094
-0.137381543,51.52687295,95095
-0.136367056,51.52726564,95096
-0.141054328,51.52714718,95097
-0.13915941,51.52718307,95098
-0.140838001,51.52777351,95099
-0.138642638,51.52755133,95100
-0.142218727,51.52740437,95101
-0.137868344,51.52733765,95102
-0.142817333,51.52798825,95103
-0.141459077,51.52769109,95104
-0.139597785,51.52772389,95105
-0.138644405,51.52846265,95106
-0.140841746,51.52799808,95107
-0.140075647,51.52813101,95108
-0.140824299,51.52850722,95109
-0.14306409,51.52852036,95110
-0.142210498,51.52868809,95111
-0.14245604,51.52853934,95112
-0.14262496,51.52903868,95113
-0.141152197,51.52852929,95114
-0.14106217,51.5285311,95115
-0.141074887,51.52854125,95116
-0.140536883,51.5285274,95117
-0.14080385,51.52886022,95118
-0.139540348,51.52854423,95119
-0.140142238,51.52901314,95120
-0.139280131,51.52854218,95121
-0.138778941,51.52855722,95122
-0.139426065,51.52889527,95123
-0.139185941,51.52888055,95124
-0.138660083,51.5288501,95125
-0.138663557,51.52891969,95126
-0.141756413,51.52904285,95127
-0.140738574,51.52938023,95128
-0.139661454,51.52903495,95129
-0.139713348,51.52923653,95130
-0.138653865,51.52919764,95131
-0.141464459,51.52941047,95132
-0.140083039,51.52939986,95133
-0.146215613,51.52289476,95134
-0.145190001,51.52388616,95135
-0.145071175,51.52217895,95136
-0.145704799,51.52172148,95137
-0.144847429,51.5229994,95138
-0.145098776,51.52101469,95139
-0.145236657,51.52397831,95140
-0.145135004,51.52261221,95141
-0.144724236,51.52168379,95142
-0.144636687,51.52226713,95143
-0.14450875,51.52243264,95144
-0.143964077,51.52122555,95145
-0.143978262,51.52237144,95146
-0.144243039,51.52387826,95147
-0.144229026,51.52403075,95148
-0.14423256,51.52364644,95149
-0.144199396,51.52333818,95150
-0.144157067,51.52343359,95151
-0.143902279,51.52265174,95152
-0.14403454,51.52351339,95153
-0.143862228,51.52355703,95154
-0.14394003,51.52120937,95155
-0.143879041,51.52105023,95156
-0.143627477,51.52202899,95157
-0.143320336,51.52380943,95158
-0.14315712,51.52388806,95159
-0.143561901,51.52381175,95160
-0.143509569,51.52390747,95161
-0.14330313,51.52294032,95162
-0.14341994,51.52158506,95163
-0.143297098,51.52203408,95164
-0.143142788,51.52255759,95165
-0.143294483,51.52130196,95166
-0.142908914,51.52394337,95167
-0.146084724,51.51821829,95168
-0.146277751,51.52081002,95169
-0.146127245,51.52021354,95170
-0.145890595,51.51957093,95171
-0.146107257,51.51930347,95172
-0.145951602,51.51892251,95173
-0.145897123,51.51896973,95174
-0.145802114,51.51863815,95175
-0.145855986,51.51958701,95176
-0.145513263,51.51963751,95177
-0.145349403,51.51906713,95178
-0.145174618,51.51836483,95179
-0.144828397,51.51978365,95180
-0.14473367,51.51917271,95181
-0.144963308,51.51814064,95182
-0.144813823,51.51785524,95183
-0.144542248,51.5198078,95184
-0.144676412,51.5194066,95185
-0.144312961,51.51924233,95186
-0.144444303,51.51891711,95187
-0.144171579,51.52080867,95188
-0.144236387,51.51837635,95189
-0.14384324,51.51813645,95190
-0.144177579,51.5179969,95191
-0.143856453,51.52026859,95192
-0.143766588,51.52076493,95193
-0.143774685,51.51809296,95194
-0.143435574,51.52004708,95195
-0.14360814,51.51801574,95196
-0.143556905,51.51805035,95197
-0.143268761,51.51966474,95198
-0.147765388,51.5155026,95199
-0.14757783,51.51672291,95200
-0.147124259,51.51557291,95201
-0.147201936,51.5166526,95202
-0.147213159,51.5158756,95203
-0.147174642,51.51756643,95204
-0.1471443,51.51567355,95205
-0.147051829,51.51560291,95206
-0.146572343,51.51570458,95207
-0.14640857,51.51677684,95208
-0.14641408,51.51771372,95209
-0.145865148,51.51512635,95210
-0.145689925,51.51586941,95211
-0.145922971,51.51667576,95212
-0.145801907,51.51689312,95213
-0.145479059,51.51731564,95214
-0.145744573,51.51643365,95215
-0.145693713,51.51625319,95216
-0.145001948,51.5179926,95217
-0.14496712,51.51694624,95218
-0.144806295,51.51704537,95219
-0.14522711,51.51595857,95220
-0.144680226,51.51751642,95221
-0.144282441,51.51796641,95222
-0.144495195,51.51607518,95223
-0.14472235,51.51579884,95224
-0.144427074,51.51675266,95225
-0.143364414,51.51729696,95226
-0.144196292,51.51612737,95227
-0.143310138,51.51788462,95228
-0.14336308,51.51606259,95229
-0.148785085,51.52353121,95230
-0.148566209,51.5206449,95231
-0.148650935,51.52157434,95232
-0.148770468,51.52335949,95233
-0.147990309,51.52245351,95234
-0.148101728,51.52347284,95235
-0.148421603,51.52210868,95236
-0.148379117,51.52200182,95237
-0.147763506,51.52173407,95238
-0.147801472,51.52075929,95239
-0.147980209,51.52364437,95240
-0.147956657,51.52353687,95241
-0.14795161,51.52350392,95242
-0.147367014,51.52302437,95243
-0.146302986,51.52378318,95244
-0.147881492,51.52226591,95245
-0.147715561,51.52234896,95246
-0.147617506,51.5222346,95247
-0.147455541,51.52264849,95248
-0.14764883,51.52229334,95249
-0.146986319,51.52236045,95250
-0.147498359,51.52187853,95251
-0.147337439,51.52157468,95252
-0.147136217,51.52183931,95253
-0.147074068,51.52096299,95254
-0.147182956,51.52147312,95255
-0.146866999,51.52115133,95256
-0.146858112,51.5215119,95257
-0.146789677,51.52173537,95258
-0.146451414,51.52195364,95259
-0.146517411,51.52117825,95260
-0.149707512,51.52132694,95261
-0.149403292,51.51895769,95262
-0.149483671,51.51935493,95263
-0.149042765,51.52034905,95264
-0.149169177,51.52012896,95265
-0.149190699,51.51868635,95266
-0.148866351,51.51905509,95267
-0.148303513,51.51826369,95268
-0.148174512,51.51917798,95269
-0.147707442,51.52058137,95270
-0.148307391,51.52008851,95271
-0.148040452,51.51789465,95272
-0.147295987,51.51932792,95273
-0.147804827,51.51896033,95274
-0.147148285,51.51935603,95275
-0.147184915,51.5206666,95276
-0.147449224,51.5186434,95277
-0.147565855,51.51837938,95278
-0.146697151,51.51944045,95279
-0.147094279,51.51923209,95280
-0.146841618,51.52050997,95281
-0.146823223,51.52072816,95282
-0.146805333,51.51873439,95283
-0.146639948,51.51824344,95284
-0.146679783,51.52027933,95285
