X,Y,id
0.187569922,51.61690466,17858
0.187574385,51.62317499,17859
0.188368085,51.6224531,17860
0.18921907,51.62418624,17861
0.187888857,51.61630022,17862
0.189682901,51.62490325,17863
0.190347818,51.62471579,17865
0.190560643,51.61581113,17866
0.19596812,51.62184226,17867
0.196191524,51.62199422,17868
0.196664252,51.62212947,17869
0.196765388,51.62286913,17870
0.196901965,51.62199528,17871
0.198588627,51.62186699,17872
0.206578108,51.61675865,17873
0.212403025,51.61979708,17874
0.213498394,51.61985914,17875
0.227689003,51.61169348,17876
0.220764034,51.61177927,17877
0.222063344,51.61216084,17878
0.22887845,51.61253512,17879
0.227658941,51.61216969,17880
0.228258689,51.61209193,17881
0.228054985,51.61218663,17882
0.222449718,51.61261245,17883
0.227703432,51.61229866,17884
0.227197751,51.61239762,17885
0.226956292,51.61260485,17886
0.226245195,51.61255495,17887
0.220606626,51.6126037,17888
0.221730907,51.6127825,17889
0.226833455,51.61373489,17890
0.225179318,51.61270823,17891
0.221513323,51.6132103,17892
0.221874718,51.61282256,17893
0.224580618,51.61279833,17894
0.222342348,51.61293741,17895
0.222429882,51.61295175,17896
0.222409415,51.61317823,17897
0.22303187,51.61297468,17898
0.223203007,51.61406618,17899
0.227303276,51.6135856,17900
0.221595698,51.61349253,17901
0.225966668,51.61467318,17902
0.22829437,51.61437679,17903
0.221196152,51.61440808,17904
0.221449802,51.61477377,17905
0.226358567,51.61496023,17906
0.218428,51.61180631,17907
0.216029698,51.61128801,17908
0.215003221,51.6113681,17909
0.219692491,51.61136701,17910
0.21953474,51.6114153,17911
0.216461805,51.61172882,17912
0.215391864,51.61189838,17913
0.220474201,51.61222204,17914
0.214060603,51.61202974,17915
0.219503321,51.61248958,17916
0.219080577,51.61197879,17917
0.215160532,51.61269462,17918
0.217451437,51.61226683,17919
0.217555305,51.61248343,17920
0.219624057,51.6126633,17921
0.215998217,51.61314912,17922
0.218894222,51.61270736,17923
0.218769586,51.61279174,17924
0.216770875,51.6130836,17925
0.213290208,51.61357573,17926
0.217343572,51.61352844,17927
0.219550266,51.6148931,17928
0.217835433,51.61358402,17929
0.218595232,51.61398491,17930
0.214496138,51.61471962,17931
0.216198076,51.61494953,17932
0.218270735,51.61439692,17933
0.218490423,51.61449513,17934
0.219038623,51.61502614,17935
0.217578401,51.61522163,17936
0.216314581,51.61502705,17937
0.206562796,51.6096118,17938
0.208966118,51.61039091,17939
0.209732148,51.61001755,17940
0.208957806,51.61068857,17941
0.2073971,51.61047899,17942
0.211195315,51.61054935,17943
0.210597823,51.61028806,17944
0.212457978,51.61034463,17945
0.21240359,51.61032295,17946
0.212152697,51.61036345,17947
0.211084875,51.61059684,17948
0.210538668,51.61033854,17949
0.209893543,51.61069067,17950
0.210821299,51.61104388,17951
0.211490367,51.61084526,17952
0.209342753,51.6108235,17953
0.213202695,51.61085681,17954
0.209423341,51.61104603,17955
0.20955887,51.61098024,17956
0.211391526,51.61111315,17957
0.212177722,51.61307349,17958
0.207130896,51.61136644,17959
0.212962409,51.61163077,17960
0.210864526,51.61148885,17961
0.205648027,51.6134841,17962
0.212248438,51.61208514,17963
0.213216603,51.61240355,17964
0.21310137,51.61248622,17965
0.213078487,51.6125229,17966
0.212728095,51.61332181,17967
0.212061553,51.61392661,17968
0.222703151,51.60846915,17969
0.220746056,51.60862878,17970
0.230146615,51.60873962,17971
0.228108849,51.6090959,17972
0.225911336,51.609471,17973
0.221207847,51.60984425,17974
0.229947293,51.60963285,17975
0.226435833,51.60966222,17976
0.224792766,51.61054138,17977
0.22186781,51.60988611,17978
0.221835724,51.61122128,17979
0.228799682,51.61010827,17980
0.229537614,51.60995606,17981
0.229835531,51.61005025,17982
0.228282128,51.6102744,17983
0.228730282,51.61035884,17984
0.227037668,51.61060453,17985
0.229507308,51.61108201,17986
0.2260229,51.61135213,17987
0.22731594,51.61067374,17988
0.22445461,51.61112455,17989
0.225036454,51.61082849,17990
0.225344083,51.61133943,17991
0.227919442,51.6110139,17992
0.227974871,51.61112996,17993
0.227788218,51.61116698,17994
0.22090579,51.61140484,17995
0.221247006,51.61146915,17996
0.221486935,51.61144383,17997
0.225497131,51.61192708,17998
0.220950426,51.61158996,17999
0.214443626,51.60873693,18000
0.217736373,51.60807876,18001
0.217714934,51.60798644,18002
0.21827061,51.60817177,18003
0.218524436,51.60831715,18004
0.21874847,51.60832966,18005
0.215975397,51.60865003,18006
0.21696275,51.60852325,18007
0.219862527,51.608694,18008
0.219281399,51.6087822,18009
0.215846706,51.6087694,18010
0.218350098,51.60898377,18011
0.217109739,51.60955118,18012
0.216211637,51.60982476,18013
0.21387586,51.60972583,18014
0.219985067,51.60979728,18015
0.215839486,51.60959152,18016
0.216667159,51.61011977,18017
0.221236362,51.6100399,18018
0.214013637,51.61033537,18019
0.215956349,51.6105601,18020
0.215166881,51.61068302,18021
0.214908104,51.61080354,18022
0.214205956,51.61065648,18023
0.215133741,51.6110691,18024
0.217517805,51.61096926,18025
0.217977392,51.61097334,18026
0.214034317,51.61124685,18027
0.216184601,51.61112838,18028
0.219573939,51.61111586,18029
0.21589332,51.61117439,18030
0.203951988,51.60799879,18031
0.212215731,51.60710847,18032
0.209434335,51.60745506,18033
0.211509338,51.60746102,18034
0.210683402,51.60746512,18035
0.212992021,51.60753209,18036
0.211587704,51.60801701,18037
0.212580968,51.60814517,18038
0.206771709,51.60827298,18039
0.211081657,51.60852626,18040
0.21194551,51.60823375,18041
0.212179299,51.60884839,18042
0.207856677,51.60845447,18043
0.210408587,51.60857428,18044
0.208319401,51.60867238,18045
0.207792991,51.60867711,18046
0.211133947,51.60965636,18047
0.209605423,51.60887353,18048
0.211019071,51.60916988,18049
0.213094754,51.60949169,18050
0.211604987,51.60929046,18051
0.212306395,51.60979151,18052
0.212362109,51.60942555,18053
0.20738722,51.60952836,18054
0.207574339,51.60982958,18055
0.207102847,51.6097143,18056
0.208787354,51.60977741,18057
0.207522582,51.60988655,18058
0.20771511,51.6099436,18059
0.207416595,51.60992644,18060
0.207523556,51.61010131,18061
0.216178706,51.6054502,18062
0.218945832,51.60562982,18063
0.218365686,51.60582712,18064
0.22013458,51.60599206,18065
0.218831407,51.60653438,18066
0.21378638,51.6059974,18067
0.216157473,51.60612293,18068
0.215583747,51.60619173,18069
0.21441174,51.60620178,18070
0.213713969,51.6066104,18071
0.219649899,51.60684547,18072
0.21640795,51.60684716,18073
0.214078718,51.60679357,18074
0.216587446,51.60680871,18075
0.218225185,51.60705068,18076
0.220466132,51.60697508,18077
0.218042031,51.60737054,18078
0.215691596,51.60866979,18079
0.215170474,51.60715792,18080
0.21556938,51.60729151,18081
0.215059103,51.60727454,18082
0.218638395,51.60720678,18083
0.220203633,51.60731691,18084
0.215981336,51.60742644,18085
0.215806339,51.60760773,18086
0.218152063,51.60747665,18087
0.219760489,51.60786304,18088
0.217047262,51.60776692,18089
0.216739919,51.60781662,18090
0.219902583,51.60781332,18091
0.21765104,51.60797141,18092
0.230343257,51.61042376,18093
0.230422857,51.61186025,18094
0.230520293,51.6093264,18095
0.232301895,51.60578021,18096
0.23116579,51.60938358,18097
0.230983475,51.60905682,18098
0.231896938,51.60907018,18099
0.23203101,51.60945575,18100
0.23283732,51.6091944,18101
0.232774912,51.60953072,18102
0.234670848,51.60788463,18103
0.237334839,51.60840255,18104
0.233210916,51.61009102,18105
0.233835139,51.60956058,18106
0.233921093,51.61055788,18107
0.235417837,51.60979536,18108
0.23449974,51.60686758,18109
0.235166714,51.60511106,18110
0.234312039,51.60721211,18111
0.234761206,51.60699969,18112
0.235214412,51.60753062,18113
0.235073169,51.60780854,18114
0.235216077,51.60728013,18115
0.235833812,51.60664905,18116
0.235802641,51.60937524,18117
0.236130747,51.60755431,18118
0.236490274,51.60761978,18119
0.236936505,51.60656239,18120
0.237541023,51.60829859,18121
0.237674788,51.6087521,18122
0.237607901,51.60675801,18123
0.238495254,51.61211868,18124
0.23820508,51.60763527,18125
0.237635585,51.606413,18126
0.238448788,51.60882664,18127
0.237709774,51.60614132,18128
0.237760731,51.60562104,18129
0.237871836,51.60528402,18130
0.238928782,51.61121165,18131
0.23930331,51.60724458,18132
0.239187401,51.60796378,18133
0.239166724,51.60586521,18134
0.238900602,51.60635071,18135
0.238933346,51.60637654,18136
0.240866099,51.60611318,18137
0.23944836,51.60903895,18138
0.242710194,51.60670892,18139
0.239803808,51.6091352,18140
0.239543912,51.60919614,18141
0.242761655,51.60862911,18142
0.239979586,51.60563194,18143
0.240447956,51.60529768,18144
0.241569752,51.60654453,18145
0.241254248,51.60545306,18146
0.241718421,51.60601188,18147
0.241764708,51.60605538,18148
0.24185718,51.60547835,18149
0.242891328,51.60631861,18150
0.243161631,51.60795012,18151
0.242903799,51.60841649,18152
0.243042327,51.60640878,18153
0.243042049,51.60668977,18154
0.221454338,51.60530215,18155
0.227412968,51.60541863,18156
0.221065311,51.60568992,18157
0.228330005,51.60562619,18158
0.228274957,51.60557035,18159
0.224514285,51.60614415,18160
0.228094423,51.60563504,18161
0.226866083,51.60609706,18162
0.223967384,51.60605528,18163
0.220494932,51.60608489,18164
0.221034174,51.60624162,18165
0.227935746,51.60616433,18166
0.221692346,51.60734118,18167
0.220676838,51.60672802,18168
0.223459839,51.60747145,18169
0.226285282,51.60631608,18170
0.228062798,51.60620381,18171
0.228406958,51.60636303,18172
0.227566684,51.60696552,18173
0.226426383,51.60637859,18174
0.226260982,51.60654502,18175
0.220895357,51.60688301,18176
0.227382245,51.60698169,18177
0.22742649,51.60719828,18178
0.220718761,51.6080641,18179
0.221588231,51.60817644,18180
0.222818501,51.60813948,18181
0.223053748,51.6083931,18182
0.222546756,51.60827947,18183
0.222847824,51.60848902,18184
0.224469924,51.60872265,18185
0.174030945,51.60624624,18186
0.176864915,51.60625893,18187
0.172765714,51.60644065,18188
0.177966489,51.60969263,18189
0.17922476,51.60637428,18190
0.174729653,51.60650079,18191
0.176533988,51.60652199,18192
0.176097593,51.60654136,18193
0.174787378,51.606892,18194
0.175619898,51.60673221,18195
0.176863575,51.60656432,18196
0.174015569,51.60695783,18197
0.176325133,51.60688983,18198
0.177194143,51.60701897,18199
0.176362612,51.60714657,18200
0.175749307,51.60716517,18201
0.177303834,51.60743243,18202
0.176232508,51.60760046,18203
0.175802238,51.60756628,18204
0.175864694,51.60757674,18205
0.175728914,51.60780196,18206
0.176708917,51.60771292,18207
0.174029495,51.6078023,18208
0.176819716,51.60782152,18209
0.17350284,51.60799504,18210
0.174544185,51.60841254,18211
0.176623386,51.60993945,18212
0.180694436,51.61271977,18213
0.176966306,51.61350827,18214
0.180623799,51.61345331,18215
0.177574703,51.61421537,18216
0.260167977,51.61037081,18217
0.260606782,51.60729833,18218
0.26084736,51.60915247,18219
0.26127833,51.60846376,18220
0.261313421,51.60860635,18221
0.261335379,51.60899996,18222
0.261481104,51.60831712,18223
0.261559862,51.60978725,18224
0.262487897,51.60944499,18225
0.262261422,51.60932166,18226
0.262692332,51.6092543,18227
0.262357265,51.6093378,18228
0.262862396,51.60886525,18229
0.262686519,51.6075465,18230
0.262628312,51.60759647,18231
0.262756071,51.60756731,18232
0.263019902,51.6074645,18233
0.263999674,51.60809608,18234
0.26380927,51.60897608,18235
0.264017968,51.60843976,18236
0.264028263,51.60838717,18237
0.264164851,51.60844324,18238
0.26402374,51.60813251,18239
0.249325761,51.60311361,18240
0.249598695,51.60273655,18241
0.246764332,51.60304026,18242
0.246312907,51.6038645,18243
0.247008363,51.60311591,18244
0.244253611,51.6034323,18245
0.245553821,51.60343762,18246
0.247794844,51.60337678,18247
0.248714567,51.60353481,18248
0.247456326,51.60483203,18249
0.24858181,51.60364434,18250
0.243560045,51.60361569,18251
0.243902252,51.60381605,18252
0.248964578,51.60363579,18253
0.24972816,51.60386821,18254
0.24535339,51.60386809,18255
0.250425825,51.60425427,18256
0.244942559,51.60439677,18257
0.244008975,51.60444977,18258
0.250879803,51.60437863,18259
0.251210803,51.60437433,18260
0.24324375,51.60454281,18261
0.250862021,51.60441244,18262
0.243941371,51.60462519,18263
0.250870227,51.60498201,18264
0.243762701,51.60497043,18265
0.243906822,51.60479853,18266
0.244073616,51.60577938,18267
0.243241149,51.60602377,18268
0.24374329,51.60633135,18269
0.243381801,51.6075689,18270
0.218486045,51.60487139,18271
0.218363171,51.60544672,18272
0.218499467,51.60194148,18273
0.218520492,51.60382539,18274
0.218801992,51.60451815,18275
0.218776817,51.60478978,18276
0.218813126,51.60318341,18277
0.218699151,51.60332664,18278
0.220696224,51.60409144,18279
0.219045679,51.60300636,18280
0.219657465,51.60317786,18281
0.219722103,51.60444994,18282
0.21944098,51.60500368,18283
0.220793358,51.60522637,18284
0.220990781,51.60546478,18285
0.221095619,51.60393824,18286
0.221002091,51.60421015,18287
0.221268889,51.60545255,18288
0.221458153,51.60464162,18289
0.222210291,51.60448309,18290
0.221744458,51.60331495,18291
0.222122475,51.60296289,18292
0.222713877,51.60348072,18293
0.222483215,51.60433296,18294
0.22221936,51.60288296,18295
0.222930881,51.60432912,18296
0.223683008,51.60543042,18297
0.223352677,51.60412065,18298
0.223435933,51.6033231,18299
0.224042315,51.60405423,18300
0.213426624,51.60213719,18301
0.213287449,51.60390095,18302
0.214060691,51.60411564,18303
0.21366852,51.60589049,18304
0.213684047,51.60499626,18305
0.214168902,51.60280552,18306
0.214498504,51.60472684,18307
0.214675865,51.60470453,18308
0.215342154,51.60400987,18309
0.216589716,51.60489478,18310
0.215650838,51.60597725,18311
0.215389126,51.60270111,18312
0.215664279,51.60221958,18313
0.215328072,51.60222302,18314
0.216222056,51.60297275,18315
0.215715912,51.60289193,18316
0.21576539,51.60316193,18317
0.215672894,51.60223088,18318
0.215864089,51.60238547,18319
0.215696483,51.60265791,18320
0.215687267,51.60275503,18321
0.216226228,51.60357826,18322
0.216228131,51.60336252,18323
0.216220339,51.60543142,18324
0.216298718,51.6054908,18325
0.218122617,51.60229523,18326
0.216688468,51.60493555,18327
0.21716827,51.60490011,18328
0.217774995,51.60527968,18329
0.217877523,51.60343699,18330
0.218438112,51.60439141,18331
0.237542018,51.60248212,18332
0.237205724,51.60335117,18333
0.237088744,51.60393888,18334
0.237240071,51.60163958,18335
0.237272329,51.60488133,18336
0.23768767,51.60379897,18337
0.238416627,51.60200093,18338
0.237634346,51.60250615,18339
0.238068436,51.60376229,18340
0.240131304,51.60355703,18341
0.239162944,51.60298981,18342
0.238334371,51.60262768,18343
0.238494778,51.60190755,18344
0.23872663,51.60209009,18345
0.239426425,51.60135641,18346
0.240232531,51.60497676,18347
0.240558726,51.60235374,18348
0.240773274,51.60496625,18349
0.240501385,51.60386423,18350
0.24148636,51.60298164,18351
0.240512287,51.60282602,18352
0.241079048,51.60356624,18353
0.240726149,51.60221666,18354
0.241559806,51.60488183,18355
0.242258337,51.60227098,18356
0.241819323,51.60518243,18357
0.241900427,51.60454162,18358
0.242145696,51.60490599,18359
0.242803788,51.60181536,18360
0.241984179,51.60358984,18361
0.243228453,51.60332569,18362
0.180362396,51.60395012,18363
0.180382302,51.60373977,18364
0.18027912,51.60260543,18365
0.181680177,51.61291316,18366
0.180756994,51.61314671,18367
0.180873444,51.61411268,18368
0.180389547,51.6029295,18369
0.182196405,51.60267613,18370
0.180430182,51.60349219,18371
0.180408659,51.60296493,18372
0.180462018,51.60385547,18373
0.180767842,51.60369906,18374
0.181638715,51.61574772,18375
0.18095097,51.60304261,18376
0.181393465,51.60296607,18377
0.183317263,51.61572174,18378
0.181438686,51.60314304,18379
0.18207972,51.60345199,18380
0.182563081,51.61260898,18381
0.183450546,51.61586498,18382
0.183652562,51.61584236,18383
0.184130182,51.60280666,18384
0.188521241,51.60288015,18385
0.195057527,51.60362286,18386
0.190752843,51.61532368,18387
0.192084534,51.6160387,18388
0.196294895,51.60407552,18389
0.20033917,51.60801492,18390
0.203148951,51.61425043,18391
0.204475132,51.6144767,18392
0.229948834,51.60292215,18393
0.229925541,51.60372925,18394
0.229833729,51.6049948,18395
0.229965242,51.60239421,18396
0.23030909,51.6032398,18397
0.230463182,51.60220423,18398
0.231082329,51.60480248,18399
0.230604622,51.60151465,18400
0.231394417,51.60186404,18401
0.234342464,51.60428176,18402
0.23218508,51.60436359,18403
0.231859263,51.60162749,18404
0.231953004,51.60201058,18405
0.233904777,51.60173658,18406
0.234083592,51.60383755,18407
0.234532323,51.60245686,18408
0.234468325,51.6012106,18409
0.23498392,51.60385742,18410
0.235195035,51.60160487,18411
0.234682981,51.60225367,18412
0.235416265,51.60359022,18413
0.235300307,51.60448116,18414
0.235457874,51.60385675,18415
0.235660884,51.60475799,18416
0.235334572,51.60505925,18417
0.23555152,51.60181459,18418
0.235921508,51.60413015,18419
0.236557028,51.60259941,18420
0.236384818,51.60159855,18421
0.236345293,51.60432389,18422
0.23673415,51.60384656,18423
0.245970339,51.60224262,18424
0.244412242,51.60133014,18425
0.243421397,51.60143821,18426
0.245584052,51.60159955,18427
0.247714588,51.60117544,18428
0.247226655,51.60136526,18429
0.244887015,51.60149864,18430
0.248956337,51.60146119,18431
0.248309066,51.60135793,18432
0.248084591,51.60162027,18433
0.243421625,51.60157275,18434
0.24449663,51.60197752,18435
0.244892941,51.60150334,18436
0.250078853,51.60165721,18437
0.245529356,51.60168343,18438
0.243633831,51.6020745,18439
0.248625233,51.60239125,18440
0.24749962,51.60239435,18441
0.246801043,51.60222312,18442
0.244685405,51.60243541,18443
0.245388006,51.60260538,18444
0.24686722,51.60262253,18445
0.247349468,51.60259392,18446
0.244760327,51.60261297,18447
0.244614869,51.60275803,18448
0.247140413,51.60284667,18449
0.245224567,51.60271382,18450
0.246494877,51.60296444,18451
0.244970295,51.60274718,18452
0.247005625,51.60298153,18453
0.244512306,51.60307949,18454
0.250265379,51.6019176,18455
0.250902571,51.60144845,18456
0.25129268,51.60432304,18457
0.25132077,51.60455378,18458
0.251450438,51.60127051,18459
0.251328904,51.60444797,18460
0.251646949,51.60385101,18461
0.251320471,51.6044094,18462
0.255659881,51.60597416,18463
0.252777809,51.60175528,18464
0.252431706,51.60110288,18465
0.252055978,51.60328467,18466
0.25235524,51.60317462,18467
0.252411509,51.60272431,18468
0.252458535,51.60268145,18469
0.252840965,51.60242739,18470
0.252539678,51.60265049,18471
0.253081999,51.60228615,18472
0.253370739,51.60208674,18473
0.253067605,51.6022905,18474
0.259444783,51.61137661,18475
0.257412078,51.61303338,18476
0.257787811,51.61232064,18477
0.258428699,51.60704287,18478
0.257577589,51.60658335,18479
0.258022049,51.60669114,18480
0.260197144,51.60749315,18481
0.2582241,51.60655368,18482
0.260171048,51.60860327,18483
0.174188498,51.60225887,18484
0.173496147,51.60228043,18485
0.17804707,51.60239429,18486
0.178287436,51.60294188,18487
0.179939091,51.60225282,18488
0.174753909,51.60278942,18489
0.173022634,51.60530616,18490
0.17547433,51.60395938,18491
0.176221373,51.60352335,18492
0.178220235,51.60368172,18493
0.17736705,51.6036356,18494
0.179148917,51.60381809,18495
0.180215489,51.60492734,18496
0.17837044,51.60412635,18497
0.179065086,51.60426962,18498
0.178558423,51.6047014,18499
0.177393653,51.60438133,18500
0.174961838,51.60552471,18501
0.176185929,51.60468692,18502
0.179321725,51.60500401,18503
0.177037719,51.60466818,18504
0.176536626,51.6052753,18505
0.177741884,51.60478058,18506
0.178641021,51.60518391,18507
0.177721704,51.60586641,18508
0.179144906,51.60540131,18509
0.179125451,51.60617516,18510
0.176622061,51.60571482,18511
0.176160753,51.60638669,18512
0.172972613,51.60584517,18513
0.177602663,51.60603332,18514
0.22442819,51.60277596,18515
0.223762279,51.60454804,18516
0.223970637,51.60480967,18517
0.224363744,51.60450237,18518
0.225023181,51.60374221,18519
0.224445597,51.60490358,18520
0.224610136,51.6051665,18521
0.224686448,51.60185217,18522
0.224791592,51.60297411,18523
0.225060462,51.60304721,18524
0.225202637,51.60521537,18525
0.226308774,51.60527034,18526
0.226979744,51.60463566,18527
0.225561752,51.60165339,18528
0.226565761,51.60258083,18529
0.225758714,51.60166053,18530
0.226132412,51.6034432,18531
0.226705123,51.60509267,18532
0.226530445,51.60540399,18533
0.228179058,51.60165145,18534
0.227185792,51.6031883,18535
0.227439132,51.60446608,18536
0.227985356,51.60539522,18537
0.227760989,51.60299235,18538
0.227578319,51.60435836,18539
0.227668588,51.60414571,18540
0.228153183,51.60346487,18541
0.228497004,51.60547917,18542
0.228768304,51.60259497,18543
0.229573846,51.60490958,18544
0.229867522,51.60454068,18545
0.210911561,51.60033335,18546
0.204641287,51.60205792,18547
0.206508026,51.60200676,18548
0.212515344,51.60192229,18549
0.211445539,51.6023633,18550
0.213253193,51.60248076,18551
0.205697023,51.60236395,18552
0.204381347,51.60247877,18553
0.206237721,51.60310186,18554
0.210574105,51.60335384,18555
0.211117365,51.60281639,18556
0.206657079,51.60322044,18557
0.211154861,51.60312188,18558
0.209406704,51.60362625,18559
0.207601335,51.60385181,18560
0.212417378,51.60329041,18561
0.209236349,51.60487707,18562
0.2115308,51.60409205,18563
0.213063243,51.60436496,18564
0.211499088,51.60448424,18565
0.212911525,51.60560328,18566
0.208354454,51.60717131,18567
0.209510796,51.6049165,18568
0.210942843,51.60516659,18569
0.213198727,51.60580504,18570
0.21153207,51.60596944,18571
0.211280411,51.60645398,18572
0.211979391,51.60611629,18573
0.213399682,51.60701561,18574
0.21293828,51.60714376,18575
0.210045714,51.60713598,18576
0.229089916,51.59915893,18577
0.224908093,51.59938614,18578
0.226765189,51.59941245,18579
0.225462253,51.59995577,18580
0.22801895,51.5995885,18581
0.221328562,51.59987907,18582
0.222098,51.59985903,18583
0.222751524,51.59996505,18584
0.229148835,51.59984819,18585
0.22440191,51.59993423,18586
0.22157912,51.60014292,18587
0.225566957,51.60001969,18588
0.225314555,51.6001163,18589
0.230459844,51.60021837,18590
0.229256374,51.60016254,18591
0.230568137,51.60012299,18592
0.231113189,51.60009511,18593
0.226969883,51.60013927,18594
0.222847716,51.60201947,18595
0.220759393,51.60056831,18596
0.223959545,51.60033205,18597
0.224721721,51.60045043,18598
0.223119398,51.60050015,18599
0.22679136,51.60113321,18600
0.225349235,51.60078103,18601
0.228829746,51.60071698,18602
0.219264752,51.60119304,18603
0.228438539,51.60102447,18604
0.227689497,51.60100369,18605
0.22443852,51.60126359,18606
0.224138495,51.60167553,18607
0.209217575,51.59872893,18608
0.206115782,51.59915759,18609
0.20750757,51.59887154,18610
0.209052136,51.5996472,18611
0.209493015,51.59877283,18612
0.207122214,51.59896779,18613
0.20748833,51.59899281,18614
0.202546269,51.59902847,18615
0.210697188,51.59893049,18616
0.203976568,51.59929708,18617
0.208231769,51.59929332,18618
0.206052956,51.59924837,18619
0.20264497,51.59950898,18620
0.20291363,51.59950985,18621
0.205189681,51.59948646,18622
0.205284362,51.59955038,18623
0.204810425,51.59958334,18624
0.204757729,51.59964917,18625
0.203999736,51.59979851,18626
0.203925918,51.60075092,18627
0.206456458,51.60009461,18628
0.206894828,51.6010772,18629
0.207577534,51.59996618,18630
0.208556946,51.60008216,18631
0.208839633,51.60092553,18632
0.206154497,51.60061285,18633
0.205259943,51.60045914,18634
0.204168933,51.60082934,18635
0.204576686,51.60071991,18636
0.20368031,51.60186587,18637
0.20597869,51.60123378,18638
0.180398633,51.60009169,18639
0.180916277,51.6021611,18640
0.180842168,51.60095646,18641
0.181555386,51.59905161,18642
0.181009441,51.60202095,18643
0.181256743,51.60210423,18644
0.181016252,51.59997579,18645
0.181098985,51.59973909,18646
0.18150221,51.60234656,18647
0.181763331,51.60184133,18648
0.181680209,51.59898569,18649
0.181807733,51.6006259,18650
0.182977467,51.599802,18651
0.181850265,51.60070015,18652
0.181912046,51.59884378,18653
0.18179355,51.59892902,18654
0.182785984,51.5984813,18655
0.182851096,51.60227262,18656
0.182737716,51.59820687,18657
0.182982288,51.59873113,18658
